gene_id,T1_FPKM,T2_FPKM,T3_FPKM,T4_FPKM,T5_FPKM,T6_FPKM,T7_FPKM,T8_FPKM,T9_FPKM,T10_FPKM,T11_FPKM,T12_FPKM,T13_FPKM,T14_FPKM,T15_FPKM
YPR022C,223.954,243.447,250.511,316.724,258.347,326.269,332.975,310.421,311.083,167.449,256.651,253.053,19.677,188.863,18.214
YPR023C,136.004,129.624,118.334,915.616,117.105,146.089,128.405,123.891,133.812,152.4495,176.071,153.224,165.046,157.166,146.196
YPR024W,660.538,669.515,759.456,862.269,821.317,129.969,117.449,119.799,121.774,142.4975,141.176,131.288,990.203,838.334,690.793
YPR025C,687.575,477.585,365.636,341.891,557.974,503.603,455.302,468.821,482.285,482.51250000000005,776.336,187.12,963.615,873.384,821.875
YPR026W,74.893,583.717,353.061,539.528,827.415,237.047,177.552,168.199,18.737,187.185,785.838,101.113,761.812,735.986,705.946
YPR027C,180.499,218.917,235.239,789.474,308.707,37.489,314.219,344.104,380.659,482.356,85.018,386.994,437.465,306.847,280.663
YPR028W,542.897,480.406,374.297,261.186,160.091,295.492,356.341,327.098,392.373,396.4395,643.463,716.682,577.602,695.702,650.233
YPR029C,571.608,502.695,492.597,521.414,651.153,694.187,653.223,670.826,674.351,331.3725,531.622,490.974,562.325,556.025,49.384
YPR030W,461.826,389.322,288.707,103.572,254.707,437.857,376.834,42.035,438.524,494.83799999999997,476.012,423.308,397.139,441.442,404.438
YPR031W,250.614,28.286,259.114,255.663,259.992,225.543,251.482,255.532,276.175,276.057,222.519,195.429,219.419,228.858,235.356
YPR032W,181.693,18.643,20.175,203.126,148.245,153.521,162.728,155.416,145.827,178.6275,141.609,152.569,181.589,159.429,142.961
YPR033C,870.865,110.096,146.45,338.372,374.618,217.598,212.049,201.261,193.374,174.644,109.354,884.787,982.325,947.927,836.738
YPR034W,453.371,480.846,63.598,936.883,608.851,489.998,608.881,681.369,625.836,391.5285,452.487,443.314,591.921,467.162,434.996
YPR035W,1029.25,1153.3,1886.57,2829.78,2635.82,2961.63,1726.72,1552.48,1571.49,1820.195,1488.19,189.679,1316.38,1097.12,1075.81
YPR036W,242.325,229.753,259.784,337.757,189.059,165.541,176.024,184.983,192.852,208.18200000000002,180.654,185.804,245.902,273.748,265.76
YPR036W-A,7094.04,6008.13,8644.63,1957.48,11293.2,6789.54,11255.9,13124.5,13410.1,21766.25,27123.2,14321.6,15851.1,10074.7,9212.34
YPR037C,118.94,109.65,117.69,100.928,762.477,952.802,972.983,957.875,885.223,919.6145,810.271,138.285,118.165,155.6,173.038
YPR038W,978.509,85.821,935.307,767.869,600.829,775.564,806.471,753.836,690.484,640.523,734.501,883.908,101.279,990.412,122.349
YPR039W,264.279,245.995,365.846,329.754,416.655,165.608,160.886,306.134,364.147,357.324,0.966656,209.773,776.405,108.097,408.143
YPR040W,528.609,547.155,624.086,584.858,609.611,568.068,505.443,499.134,467.621,528.121,460.528,424.927,489.696,553.536,500.882
YPR041W,146.383,185.901,284.677,579.251,484.598,262.397,281.033,254.184,227.627,206.877,965.657,885.214,131.792,136.237,142.653
YPR042C,149.407,182.464,16.339,134.344,930.936,994.842,104.742,100.459,117.655,74.87,150.336,13.292,156.068,160.151,15.004
YPR043W,1513.8,1636.82,1748.93,3270.62,4618.03,2711.67,2509.99,2300.73,2009.55,1810.31,951.01,526.447,1363.65,1408.22,1689.71
YPR044C,764.804,743.847,939.634,1634.13,2130.87,1338.9,1254.17,1094.44,1022.9,895.7570000000001,445.424,251.22,615.925,682.337,794.468
YPR045C,542.421,440.796,281.189,269.718,540.476,530.925,41.574,397.525,408.096,387.793,398.357,54.853,484.754,486.781,516.427
YPR046W,599.383,507.044,491.706,428.127,446.759,374.641,487.403,432.132,59.091,592.0065,474.056,560.016,541.204,703.019,705.922
YPR047W,162.761,196.686,166.792,847.828,91.318,454.077,730.188,816.839,86.652,887.0509999999999,122.147,134.419,23.894,236.497,175.717
YPR048W,31.229,321.388,466.172,740.592,637.583,253.383,304.386,277.699,234.864,251.1725,145.846,118.878,206.149,22.19,229.447
YPR049C,35.178,33.486,286.955,168.324,17.407,185.608,162.913,148.373,156.952,148.8255,174.001,179.289,221.798,293.534,301.435
YPR050C,74.542,505.523,661.367,805.583,89.956,800.003,881.571,814.449,744.614,783.21,648.505,690.809,774.811,859.061,882.624
YPR051W,529.195,544.147,661.156,720.134,782.266,716.555,689.174,61.326,558.624,725.379,683.885,629.289,783.224,786.444,770.022
YPR052C,696.935,600.399,510.471,593.789,539.099,454.292,644.301,778.021,978.131,1285.0100000000002,1258.53,1281.37,1289.22,946.231,934.91
YPR053C,650.749,504.746,584.563,464.949,568.372,485.477,580.309,584.885,567.378,792.1669999999999,734.511,733.178,676.564,719.658,543.541
YPR054W,166.753,183.376,160.014,179.347,171.523,171.582,147.171,172.701,171.962,199.459,155.644,122.423,163.345,184.908,16.457
YPR055W,221.325,211.866,212.963,221.997,192.958,192.824,233.076,229.027,235.761,213.949,191.239,180.793,197.156,178.953,16.266
YPR056W,473.176,466.536,48.034,46.225,722.307,673.537,660.143,633.973,634.933,572.1095,459.378,446.555,527.353,545.794,530.899
YPR057W,501.912,513.546,57.525,734.529,756.077,758.937,839.993,772.339,829.436,782.915,654.622,620.941,514.806,512.746,502.723
YPR058W,91.67,919.636,990.222,139.362,103.202,736.686,748.783,789.644,722.777,813.4065,810.596,661.225,731.566,768.493,895.194
YPR059C,710.899,697.235,730.769,100.83,93.698,573.312,550.493,53.119,637.559,684.6725,810.633,435.797,521.021,660.693,752.358
YPR060C,149.419,320.629,609.863,172.754,128.778,825.596,84.174,65.931,529.687,230.82,288.153,115.765,211.117,210.923,117.318
YPR061C,290.646,273.866,415.531,334.579,195.168,215.749,137.429,141.332,143.157,231.5905,41.475,37.021,418.383,386.351,412.764
YPR062W,135.024,159.548,295.038,716.893,549.615,189.264,164.356,151.588,179.818,213.425,210.533,174.635,219.177,244.773,184.488
YPR063C,176.872,173.103,214.729,303.931,271.573,243.142,240.51,285.188,278.845,308.6855,262.96,258.622,214.727,217.475,236.644
YPR064W,618.343,43.513,489.836,383.581,282.679,0.980165,325.116,169.829,211.372,204.70100000000002,341.072,309.937,708.502,578.528,890.085
YPR065W,134.975,149.851,342.071,414.197,154.595,100.288,747.991,117.726,119.138,123.2695,533.326,621.627,112.996,989.017,931.791
YPR066W,187.424,189.155,182.517,113.149,597.577,14.0,19.348,220.424,249.403,256.714,31.948,334.906,203.995,221.818,222.624
YPR067W,569.653,575.442,637.823,370.697,528.323,840.554,108.648,111.508,115.468,134.833,137.745,114.64,621.149,632.109,590.596
YPR068C,15.221,184.097,178.054,200.002,17.105,218.152,220.342,224.986,232.388,224.9495,185.968,212.763,157.747,196.784,159.346
YPR069C,270.012,284.945,320.596,519.018,504.275,274.31,196.39,162.59,169.952,168.392,208.735,226.036,239.384,254.165,255.128
YPR070W,289.834,316.214,360.684,555.659,385.032,295.768,319.668,304.498,28.763,250.6345,219.135,211.213,237.134,237.943,242.777
YPR071W,283.765,357.915,481.863,770.662,53.777,281.909,302.275,31.033,298.681,300.059,18.482,173.633,212.634,196.305,241.032
YPR072W,640.264,573.002,589.367,684.808,652.837,651.016,68.518,740.681,743.656,764.972,657.928,618.704,753.004,648.193,630.611
YPR073C,126.774,145.198,188.472,314.932,214.489,170.085,198.277,198.173,187.442,216.0235,259.997,221.304,163.334,164.06,150.703
YPR074C,133.805,227.238,397.113,928.63,591.091,372.211,364.986,373.129,406.428,526.0225,341.672,129.171,148.45,113.651,949.151
YPR074W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPR075C,137.232,123.301,127.059,101.325,123.119,139.89,140.302,132.115,109.627,121.75200000000001,146.149,146.743,143.644,151.267,149.325
YPR076W,878.339,937.331,799.648,639.911,737.119,890.243,913.214,706.727,687.859,747.359,848.193,101.752,103.104,111.934,978.296
YPR077C,0.0,0.0,0.698329,145.635,0.0,148.167,202.395,0.0,127.922,0.0,0.0,155.341,0.0,0.0,0.0
YPR078C,82.873,650.926,25.711,350.698,334.288,262.118,292.221,371.544,438.267,551.99,443.087,527.778,69.982,77.537,8.325
YPR079W,446.296,460.338,470.763,48.403,566.297,496.985,521.775,464.293,464.342,436.637,430.389,447.988,435.936,494.721,545.608
YPR080W,5530.61,4825.53,5476.05,9162.5,8464.49,4953.13,4415.97,4155.99,3838.83,3893.9449999999997,2358.95,2323.18,4364.17,4897.46,6100.35
YPR081C,439.957,374.878,31.455,173.035,114.014,313.355,27.917,325.254,330.273,308.7685,377.587,369.596,324.241,327.451,381.466
YPR082C,157.218,133.757,123.244,133.862,122.675,149.05,135.987,135.575,159.711,177.94299999999998,192.813,149.175,172.09,202.217,183.246
YPR083W,609.977,544.937,467.937,337.345,337.016,563.415,380.934,512.167,527.938,577.361,646.314,494.566,682.466,738.288,685.899
YPR084W,296.258,30.623,300.379,333.887,374.328,366.687,357.478,323.634,334.702,382.374,315.835,299.633,302.989,31.712,325.655
YPR085C,342.089,359.429,361.862,481.397,378.586,243.206,263.783,244.393,257.173,270.407,23.853,199.534,275.206,284.911,302.753
YPR086W,119.93,118.897,117.908,161.193,185.861,124.839,120.752,113.359,101.332,996.7995000000001,111.217,105.856,107.822,110.582,115.055
YPR087W,128.129,113.224,156.688,165.389,226.657,187.386,143.447,138.733,136.549,156.0475,157.313,153.756,159.8,144.388,160.987
YPR088C,103.743,995.601,103.174,136.164,152.628,125.522,117.317,121.468,119.551,114.4105,929.119,101.395,119.94,114.866,111.297
YPR089W,426.645,392.462,360.608,369.157,283.248,329.871,363.328,379.152,383.506,390.26099999999997,353.688,385.138,384.924,347.476,359.168
YPR091C,349.086,297.793,25.77,155.281,161.328,226.521,198.324,228.798,257.243,145.73100000000002,328.862,454.862,38.484,366.198,354.415
YPR092W,200.449,158.657,133.953,144.232,463.006,904.637,133.129,121.698,975.422,205.26,8.757,17.799,211.364,210.574,145.618
YPR093C,502.793,449.141,477.224,408.436,284.129,300.323,297.076,27.711,29.454,353.07550000000003,605.904,589.995,562.659,583.173,726.176
YPR094W,110.285,933.363,124.35,157.387,171.003,133.671,104.334,102.886,112.309,104.43299999999999,996.729,111.983,115.217,134.167,130.245
YPR095C,125.773,141.561,135.337,116.842,127.787,12.552,131.585,131.126,107.748,109.64750000000001,897.583,102.502,117.317,11.007,108.074
YPR096C,757.958,916.043,458.316,672.934,118.802,206.346,390.391,267.653,333.738,311.22249999999997,0.0,521.988,135.595,810.461,340.069
YPR097W,565.178,532.206,491.923,402.461,255.908,318.702,349.499,34.081,339.476,297.27700000000004,305.341,343.616,40.64,456.968,475.102
YPR098C,491.297,401.148,293.966,166.037,623.969,179.847,190.089,182.228,215.781,227.876,506.058,690.506,551.683,569.529,565.91
YPR099C,173.994,155.513,152.089,122.717,171.357,304.308,422.561,456.967,495.75,517.5325,707.717,778.936,243.827,204.044,206.378
YPR100W,180.765,153.177,141.314,133.343,147.366,297.93,453.269,469.417,484.049,552.7665,735.317,683.06,264.75,236.537,207.882
YPR101W,976.449,89.63,961.804,984.804,127.881,110.79,101.338,966.028,106.773,909.646,833.968,959.011,115.111,118.379,111.222
YPR102C,1107.89,1229.12,1557.48,3285.38,4787.18,2648.84,2380.52,2120.5,1782.48,1265.125,524.569,373.628,921.684,992.882,1123.55
YPR103W,464.705,410.972,368.366,311.487,226.111,359.458,390.084,366.472,368.378,398.303,432.017,551.27,672.143,656.837,625.093
YPR104C,265.727,290.615,336.629,426.153,389.672,265.736,300.452,323.309,316.321,287.66549999999995,221.983,220.478,247.248,222.595,232.494
YPR105C,411.178,399.226,400.526,362.566,33.758,357.986,426.334,46.227,47.902,443.978,354.366,336.924,383.986,377.984,380.939
YPR106W,30.353,265.866,197.095,155.566,233.226,196.255,198.729,224.841,235.911,268.66700000000003,267.938,256.544,252.992,283.677,288.003
YPR107C,666.529,622.385,558.839,58.131,653.256,733.531,669.639,679.433,688.349,65.52850000000001,725.966,626.975,740.308,801.905,686.748
YPR108W,277.678,263.254,250.642,227.995,173.062,264.509,271.481,260.016,249.66,259.29449999999997,281.693,339.372,334.045,318.983,292.283
YPR108W-A,316.295,0.0,673.019,13.174,694.062,30.301,570.184,0.0,65.344,457.01750000000004,140.586,166.079,398.233,789.144,579.468
YPR109W,504.248,481.767,393.799,407.786,555.045,656.315,718.647,651.545,711.023,687.4884999999999,818.995,849.802,609.109,622.913,597.733
YPR110C,112.614,149.195,232.324,562.455,535.161,165.461,149.631,133.812,109.658,498.77049999999997,317.829,218.278,858.748,854.666,993.095
YPR111W,446.599,41.14,418.152,380.888,335.693,328.927,327.697,353.801,360.793,369.76300000000003,373.287,335.168,441.631,379.815,366.512
YPR112C,271.626,402.711,699.619,180.591,132.692,276.878,256.275,21.783,188.505,158.22050000000002,419.549,430.268,186.754,210.437,22.146
YPR113W,726.005,971.908,129.652,327.157,421.455,346.545,307.057,298.097,316.692,303.6395,293.577,164.882,779.296,884.474,76.068
YPR114W,457.084,56.878,698.785,146.891,115.592,110.185,115.493,124.716,118.653,114.49350000000001,904.873,682.426,548.187,474.858,471.847
YPR115W,469.946,436.797,355.083,210.357,181.509,411.485,433.812,410.134,37.698,231.33350000000002,481.319,488.812,432.546,415.945,398.584
YPR116W,619.358,547.294,119.486,133.772,252.402,252.168,239.253,277.033,344.406,226.248,214.495,148.844,132.565,198.678,36.125
YPR117W,124.988,127.863,126.614,117.343,916.475,103.367,108.229,970.386,977.783,949.275,921.629,899.888,971.452,944.336,97.172
YPR118W,104.496,116.643,125.153,163.876,121.29,787.215,883.434,839.633,893.079,871.6669999999999,945.245,816.551,123.559,117.55,104.276
YPR119W,955.727,952.945,758.325,847.293,111.594,114.916,139.886,157.495,232.552,150.4655,302.324,353.896,554.868,260.327,126.674
YPR120C,228.301,222.427,213.099,186.481,399.004,590.049,699.283,558.502,427.249,372.3505,219.232,163.825,190.401,259.597,273.639
YPR121W,219.395,206.925,19.8,202.476,205.981,169.899,188.461,171.066,20.204,183.006,185.714,22.816,218.696,209.401,204.632
YPR122W,320.371,31.018,292.127,396.022,383.328,332.057,341.055,320.095,281.293,267.5985,249.473,328.796,275.347,26.305,265.362
YPR123C,103.198,127.698,193.914,231.786,177.786,207.748,266.036,26.79,220.061,328.059,238.715,257.704,135.943,48.562,855.677
YPR124W,144.291,17.75,228.899,364.418,294.012,305.855,360.516,388.088,361.004,391.152,358.903,348.488,16.895,176.357,190.608
YPR125W,489.626,719.757,130.964,261.581,871.848,949.522,116.878,109.209,999.009,550.0455,571.908,39.454,456.212,489.113,439.224
YPR126C,110.343,113.376,239.817,433.327,167.879,195.199,212.385,223.043,162.11,206.8115,160.87,806.681,985.252,754.874,901.585
YPR127W,337.729,280.517,211.981,132.367,387.272,525.772,549.532,510.059,518.985,681.043,100.169,155.492,103.149,160.285,302.23
YPR128C,164.477,151.194,145.416,157.574,133.9,103.48,100.246,973.877,107.202,109.5455,132.737,101.971,129.066,156.506,169.058
YPR129W,883.272,866.682,925.401,941.455,866.177,846.888,853.368,89.315,858.371,524.0615,925.308,108.67,114.204,876.101,841.434
YPR130C,512.004,702.681,578.629,66.014,586.737,656.592,534.386,559.957,498.651,342.099,714.997,60.866,579.035,559.137,612.142
YPR131C,870.513,718.218,842.204,949.698,102.196,915.552,100.695,920.489,927.721,427.9015,834.855,648.772,655.999,821.701,776.907
YPR132W,1579.54,1528.04,1709.1,3144.54,5173.53,3143.97,2986.59,2719.37,2573.34,1963.9650000000001,1075.02,755.093,1516.27,1740.76,1928.29
YPR133C,170.911,163.695,178.102,208.934,189.897,159.034,144.672,136.358,133.631,126.545,117.485,123.556,178.708,183.329,179.037
YPR133W-A,775.766,980.173,1114.55,1544.82,1316.45,1836.59,3235.13,3801.09,3754.98,4774.085,4586.51,3871.64,1754.25,1212.92,1250.69
YPR134W,789.421,864.621,750.962,616.321,707.917,853.599,829.856,787.545,776.461,395.692,996.213,109.077,870.239,968.644,104.514
YPR135W,309.583,300.137,267.653,170.853,201.618,396.617,465.331,422.526,339.553,298.67650000000003,270.977,225.901,242.821,279.941,30.554
YPR136C,255.502,285.413,695.875,183.499,812.166,302.871,438.487,315.487,293.669,198.6725,990.457,11.485,179.254,116.939,203.157
YPR137C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPR137C-B,422.179,415.441,394.285,435.811,261.006,286.824,365.996,40.218,375.934,338.061,297.153,308.917,271.927,249.245,26.177
YPR137W,316.776,455.418,943.981,246.177,121.14,493.069,555.688,490.257,372.072,314.2245,106.094,133.714,265.216,238.316,260.317
YPR138C,193.02,159.549,123.394,142.321,187.709,117.971,796.442,789.756,726.222,759.4045000000001,657.006,146.78,194.519,137.374,148.163
YPR139C,75.605,844.555,967.563,137.766,887.271,865.183,931.623,923.914,869.164,462.74899999999997,855.907,607.527,752.737,813.822,842.845
YPR140W,636.889,691.062,746.727,799.382,642.929,106.031,105.635,990.037,988.091,518.975,145.68,143.783,852.661,708.854,77.612
YPR141C,18.872,195.739,207.909,241.431,289.637,35.789,449.051,500.738,484.812,449.2695,293.864,255.683,248.148,18.848,153.468
YPR142C,447.645,558.765,82.366,176.767,197.309,58.172,604.787,527.178,515.078,455.534,251.678,203.382,482.579,487.783,514.415
YPR143W,103.422,136.917,181.213,388.621,440.633,147.235,134.734,114.477,111.406,501.7075,450.276,391.213,930.886,111.362,105.268
YPR144C,220.007,326.777,728.445,170.654,910.034,231.505,251.506,21.791,176.617,190.8895,7.262,349.905,138.733,131.968,163.111
YPR145C-A,115.781,965.822,827.255,141.592,144.133,119.184,122.422,170.617,158.343,124.452,125.901,118.446,867.107,122.214,132.865
YPR145W,254.292,312.181,457.107,1099.21,1152.36,650.3,441.855,408.799,431.446,486.4315,182.673,551.828,207.899,176.292,204.17
YPR146C,487.814,531.885,442.158,378.705,382.299,381.553,573.168,545.486,56.345,639.0115000000001,808.168,535.059,566.865,586.806,506.126
YPR147C,476.715,483.487,507.878,433.334,378.516,507.967,582.338,634.411,70.994,682.5155,761.983,644.379,538.385,491.013,46.295
YPR148C,223.957,208.041,187.528,135.168,965.368,165.693,167.536,181.95,184.555,200.15699999999998,234.033,277.168,243.991,273.081,274.512
YPR149W,9880.12,6293.88,3615.07,960.375,223.3,756.859,661.79,722.439,912.66,1460.8600000000001,6112.79,15993.7,13651.5,12702.0,13131.8
YPR150W,285.706,208.31,114.872,119.642,120.747,234.276,176.267,115.088,259.086,618.748,566.18,936.331,974.659,657.375,472.684
YPR151C,377.442,246.236,149.012,153.896,127.788,359.705,178.664,161.017,298.023,705.2365,672.214,1166.89,1266.55,785.982,583.397
YPR152C,188.682,202.163,294.573,442.061,199.843,130.406,133.866,14.7,16.835,169.9305,154.347,132.403,214.525,217.899,236.887
YPR153W,315.117,352.883,450.931,60.534,32.901,178.852,229.057,230.328,229.331,143.5615,12.335,177.306,190.586,17.119,19.155
YPR154W,256.024,210.359,218.264,139.389,130.262,162.667,147.51,158.008,147.62,163.825,235.435,231.088,220.682,202.904,184.467
YPR155C,818.104,689.039,534.254,159.403,234.061,577.541,490.173,564.152,602.621,661.35,113.54,123.159,102.952,917.498,828.456
YPR156C,396.927,377.511,320.408,532.793,318.998,347.359,284.404,306.351,305.942,433.247,432.424,531.891,747.069,597.952,445.519
YPR157W,594.816,417.978,44.112,955.696,560.844,432.515,443.988,474.786,694.778,609.3465000000001,614.302,10.383,134.568,846.369,751.624
YPR158C-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPR158C-D,382.009,36.718,35.2,40.027,238.603,260.262,336.994,361.059,339.529,295.4795,266.158,276.583,230.136,227.234,233.584
YPR158W,178.556,138.742,898.542,151.845,290.886,849.167,564.833,642.108,668.705,580.2835,602.043,138.541,142.449,176.643,200.753
YPR158W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPR158W-B,312.656,295.518,277.777,310.284,213.867,210.218,261.449,283.504,269.797,244.579,215.155,228.472,194.041,185.342,196.228
YPR159C-A,0.0,0.0,0.0,0.0,0.0,520.181,463.855,0.0,0.0,301.796,120.673,0.0,683.651,0.0,0.0
YPR159W,486.273,703.597,107.009,244.265,221.158,158.539,159.051,161.628,156.893,134.2095,663.565,327.599,49.745,425.129,401.923
YPR160C-A,369.968,223.115,136.07,392.184,561.541,121.721,913.561,86.985,105.287,523.0035,661.573,1261.06,311.677,455.187,394.874
YPR160W,331.046,218.289,124.287,326.757,718.237,961.696,779.414,771.091,915.085,896.9695,616.52,1104.84,311.313,427.083,357.866
YPR160W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPR161C,318.246,370.763,424.024,617.509,541.389,377.624,355.013,350.493,321.349,365.57349999999997,22.56,21.8,361.012,339.617,330.033
YPR162C,250.269,253.324,264.804,363.881,316.969,227.744,214.699,22.345,226.611,218.30349999999999,179.063,168.195,174.767,210.814,215.457
YPR163C,249.544,276.95,372.126,870.718,1026.53,510.564,378.388,371.714,346.754,282.10699999999997,158.041,144.381,268.857,233.507,240.941
YPR164W,265.306,278.936,287.374,24.062,745.989,103.032,134.325,151.831,143.201,129.84199999999998,130.818,134.985,173.506,199.756,192.838
YPR165W,970.264,839.945,721.376,737.087,832.64,1068.44,1067.66,1123.42,1249.87,1279.5749999999998,1426.14,1460.19,1203.92,1137.94,1134.82
YPR166C,121.274,123.254,107.105,118.183,151.587,299.558,511.269,473.694,608.968,567.617,722.889,606.227,179.564,177.14,150.665
YPR167C,133.504,196.576,281.918,722.824,353.059,482.776,343.737,356.36,359.069,333.331,127.066,506.367,106.665,112.065,121.666
YPR168W,82.078,901.379,979.865,120.724,475.159,60.39,620.845,62.531,617.327,552.3294999999999,441.206,426.557,82.46,797.516,754.554
YPR169W,925.487,106.954,126.859,232.349,161.719,107.501,855.475,849.772,857.253,778.235,530.953,540.103,883.298,862.077,969.109
YPR169W-A,211.574,237.979,21.869,0.0,0.0,309.643,182.929,168.414,653.228,91.7975,715.147,17.693,224.712,234.828,263.782
YPR170C,801.077,799.346,861.004,100.499,108.004,119.148,113.558,103.139,821.799,109.42099999999999,893.685,139.618,128.411,103.014,106.128
YPR170W-A,230.198,409.709,182.877,0.0,432.043,217.309,265.879,151.886,177.707,383.6545,610.716,36.81,165.715,379.484,40.142
YPR170W-B,677.164,648.355,625.026,826.005,1052.75,924.18,883.144,835.645,887.704,857.424,981.854,1122.86,1152.2,1078.07,1035.26
YPR171W,24.908,253.887,323.554,36.467,359.037,308.687,306.148,293.101,275.248,314.20550000000003,224.485,214.083,240.681,221.424,21.851
YPR172W,194.656,158.668,110.235,45.008,376.891,711.286,702.314,791.583,786.974,491.262,165.93,199.067,169.87,178.725,203.051
YPR173C,156.033,142.149,143.913,166.428,183.653,157.736,160.201,147.274,139.52,139.267,142.118,150.267,181.973,186.0,189.171
YPR174C,487.297,459.055,504.042,352.842,367.903,586.815,828.438,739.416,617.902,563.288,313.739,408.804,424.776,592.847,708.393
YPR175W,591.799,918.427,926.723,129.589,305.634,412.693,461.757,339.361,250.342,185.13850000000002,987.666,768.266,656.531,70.843,661.788
YPR176C,655.467,610.187,653.469,606.921,785.547,905.889,938.795,880.739,954.639,872.1020000000001,972.978,925.987,751.748,812.292,804.211
YPR177C,443.968,377.252,323.862,407.897,42.277,497.142,516.492,440.533,387.964,256.753,497.791,308.811,405.255,326.609,370.422
YPR178W,343.566,338.851,395.677,347.484,42.704,397.375,368.162,372.573,400.576,408.025,483.364,380.572,395.196,414.101,42.655
YPR179C,352.209,325.225,312.097,316.463,330.933,337.474,338.552,312.608,30.496,268.08950000000004,250.745,322.036,353.559,30.133,335.624
YPR180W,687.629,701.571,63.294,685.895,652.497,67.711,662.868,695.641,679.787,630.6755,747.362,757.553,765.607,731.949,727.512
YPR181C,973.863,102.81,109.863,133.778,936.392,101.596,113.405,123.073,112.641,122.5675,102.009,108.816,112.869,997.178,899.164
YPR182W,450.814,331.176,315.053,211.761,239.158,187.551,221.776,197.291,197.128,310.4945,608.753,1012.67,1151.66,894.043,812.948
YPR183W,123.371,123.811,153.688,215.524,213.232,183.929,200.629,190.598,174.53,189.1325,146.186,118.999,106.946,118.209,143.403
YPR184W,639.203,473.076,273.885,451.523,374.962,269.215,15.767,177.922,197.235,242.21499999999997,801.297,115.562,583.166,654.021,635.052
YPR185W,453.283,392.977,309.727,162.685,137.404,36.151,364.113,400.423,361.427,377.6145,358.894,506.504,49.448,447.254,445.095
YPR186C,197.168,254.979,38.452,618.335,385.334,274.067,280.459,287.685,299.719,225.75400000000002,161.775,101.158,155.101,128.106,146.746
YPR187W,394.39,462.114,629.778,1340.34,1417.55,599.57,548.623,557.472,497.728,461.212,266.55,218.63,474.901,408.329,401.069
YPR188C,155.462,142.538,152.292,174.569,158.264,126.47,133.154,145.3,159.754,144.43099999999998,172.281,176.24,177.81,166.437,177.933
YPR189W,21.822,229.678,244.477,349.595,254.372,219.105,248.015,226.944,231.229,115.0,181.831,160.979,181.887,16.755,163.852
YPR190C,209.025,325.779,557.789,124.917,866.617,448.727,304.873,379.422,321.046,312.233,125.586,707.556,20.633,176.207,16.014
YPR191W,218.332,209.675,205.685,164.485,246.594,702.248,438.666,437.427,502.1,661.458,518.361,437.364,434.72,288.386,249.964
YPR192W,119.928,103.608,716.608,183.829,255.282,358.978,208.311,186.565,199.931,314.959,729.532,855.563,107.42,107.141,124.447
YPR193C,129.294,115.013,81.031,408.656,114.402,344.995,22.18,237.121,363.439,421.4445,837.126,922.882,121.952,120.709,122.803
YPR194C,106.044,104.071,104.084,915.522,654.776,632.083,633.078,646.804,714.444,339.33750000000003,561.248,529.312,716.136,664.301,681.232
YPR195C,313.595,261.851,322.407,151.482,296.281,223.955,361.174,236.856,321.971,408.048,423.326,461.619,457.852,347.737,259.903
YPR196W,201.102,199.223,187.297,234.289,27.125,237.427,237.388,244.368,233.805,243.909,227.124,20.556,183.078,214.621,190.854
YPR197C,166.982,175.654,264.693,231.158,150.219,15.772,16.001,155.439,154.747,178.912,150.427,155.213,205.307,158.293,138.381
YPR198W,417.123,365.495,381.382,436.159,377.716,330.368,314.439,347.552,364.079,373.055,388.816,310.812,346.947,41.118,385.774
YPR199C,646.682,573.824,651.149,653.269,661.025,604.992,607.972,569.259,595.314,554.6855,716.169,637.352,705.177,741.369,77.384
YPR200C,241.236,231.923,932.432,146.034,245.312,139.935,175.011,130.896,211.238,135.73000000000002,344.103,290.272,272.187,278.918,230.988
YPR201W,159.943,153.999,131.475,751.666,835.071,796.231,864.988,109.064,802.051,875.197,155.547,145.765,156.967,18.439,161.091
YPR202W,183.651,217.385,184.868,140.621,281.507,447.554,357.822,26.198,202.991,180.7445,11.162,110.992,115.921,15.064,146.187
YPR203W,229.387,202.443,192.568,179.074,263.339,496.398,386.492,288.283,231.175,167.5975,132.846,13.616,119.865,169.972,16.321
YPR204C-A,300.449,324.818,295.866,256.033,447.049,680.703,570.003,440.357,376.032,398.4715,376.763,301.474,288.726,309.438,323.181
YPR204W,374.825,373.196,371.347,290.717,509.892,828.034,676.439,510.214,420.979,442.076,400.923,381.036,32.732,377.041,362.656
snR10,193.647,170.037,148.878,199.858,27.335,421.324,578.213,528.566,578.189,348.832,466.486,387.568,176.186,128.518,14.166
snR11,116.268,756.769,543.775,404.528,525.274,489.643,585.636,732.586,791.934,704.4449999999999,248.002,245.663,178.039,189.835,190.634
snR128,217.968,0.0,238.263,279.868,119.575,858.177,0.0,179.596,693.995,672.0915,497.705,108.545,845.897,271.912,171.141
